% Edge sensor logfile normalized 'log_20240301_165400.910/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709308494.5589 0 0 0 0 0 0 0 0  0.0000
1709308494.5671 0 0 0 0 0 0 0 0  0.0000
1709308494.5750 0 0 0 0 0 0 0 0  0.0000
1709308494.5831 0 0 0 0 0 0 0 0  0.0000
1709308494.5902 0 0 0 0 0 0 0 0  0.0000
1709308494.5983 0 0 0 0 0 0 0 0  0.0000
1709308494.6068 0 0 0 0 0 0 0 0  0.0000
1709308494.6150 0 0 0 0 0 0 0 0  0.0000
1709308494.6232 0 0 0 0 0 0 0 0  0.0000
1709308494.6309 0 0 0 0 0 0 0 0  0.0000
1709308494.6390 0 0 0 0 0 0 0 0  0.0000
1709308494.6471 0 0 0 0 0 0 0 0  0.0000
1709308494.6544 0 0 0 0 0 0 0 0  0.0000
1709308494.6625 0 0 0 0 0 0 0 0  0.0000
1709308494.6705 0 0 0 0 0 0 0 0  0.0000
1709308494.6782 0 0 0 0 0 0 0 0  0.0000
1709308494.6863 0 0 0 0 0 0 0 0  0.0000
1709308494.6944 0 0 0 0 0 0 0 0  0.0000
1709308494.7027 0 0 0 0 0 0 0 0  0.0000
1709308494.7107 0 0 0 0 0 0 0 0  0.0000
1709308494.7188 0 0 0 0 0 0 0 0  0.0000
1709308494.7265 0 0 0 0 0 0 0 0  0.0000
1709308494.7346 0 0 0 0 0 0 0 0  0.0000
1709308494.7427 0 0 0 0 0 0 0 0  0.0000
1709308494.7510 0 0 0 0 0 0 0 0  0.0000
1709308494.7588 0 0 0 0 0 0 0 0  0.0000
1709308494.7670 0 0 0 0 0 0 0 0  0.0000
1709308494.7746 0 0 0 0 0 0 0 0  0.0000
1709308494.7828 0 0 0 0 0 0 0 0  0.0000
1709308494.7901 0 0 0 0 0 0 0 0  0.0000
1709308494.7986 0 0 0 0 0 0 0 0  0.0000
1709308494.8063 0 0 0 0 0 0 0 0  0.0000
1709308494.8144 0 0 0 0 0 0 0 0  0.0000
1709308494.8231 0 0 0 0 0 0 0 0  0.0000
1709308494.8312 0 0 0 0 0 0 0 0  0.0000
1709308494.8382 0 0 0 0 0 0 0 0  0.0000
1709308494.8466 0 0 0 0 0 0 0 0  0.0000
1709308494.8543 0 0 0 0 0 0 0 0  0.0000
1709308494.8624 0 0 0 0 0 0 0 0  0.0000
1709308494.8703 0 0 0 0 0 0 0 0  0.0000
1709308494.8784 0 0 0 0 0 0 0 0  0.0000
1709308494.8865 0 0 0 0 0 0 0 0  0.0000
1709308494.8950 0 0 0 0 0 0 0 0  0.0000
1709308494.9028 0 0 0 0 0 0 0 0  0.0000
1709308494.9109 0 0 0 0 0 0 0 0  0.0000
1709308494.9186 0 0 0 0 0 0 0 0  0.0000
1709308494.9267 0 0 0 0 0 0 0 0  0.0000
1709308494.9347 0 0 0 0 0 0 0 0  0.0000
1709308494.9430 0 0 0 0 0 0 0 0  0.0000
1709308494.9508 0 0 0 0 0 0 0 0  0.0000
1709308494.9589 0 0 0 0 0 0 0 0  0.0000
1709308494.9666 0 0 0 0 0 0 0 0  0.0000
1709308494.9745 0 0 0 0 0 0 0 0  0.0000
1709308494.9824 0 0 0 0 0 0 0 0  0.0000
1709308494.9902 0 0 0 0 0 0 0 0  0.0000
1709308494.9984 0 0 0 0 0 0 0 0  0.0000
1709308495.0062 0 0 0 0 0 0 0 0  0.0000
1709308495.0149 0 0 0 0 0 0 0 0  0.0000
1709308495.0231 0 0 0 0 0 0 0 0  0.0000
1709308495.0310 0 0 0 0 0 0 0 0  0.0000
1709308495.0387 0 0 0 0 0 0 0 0  0.0000
1709308495.0468 0 0 0 0 0 0 0 0  0.0000
1709308495.0548 0 0 0 0 0 0 0 0  0.0000
1709308495.0627 0 0 0 0 0 0 0 0  0.0000
1709308495.0706 0 0 0 0 0 0 0 0  0.0000
1709308495.0789 0 0 0 0 0 0 0 0  0.0000
1709308495.0867 0 0 0 0 0 0 0 0  0.0000
1709308495.0949 0 0 0 0 0 0 0 0  0.0000
1709308495.1027 0 0 0 0 0 0 0 0  0.0000
1709308495.1104 0 0 0 0 0 0 0 0  0.0000
1709308495.1185 0 0 0 0 0 0 0 0  0.0000
1709308495.1267 0 0 0 0 0 0 0 0  0.0000
1709308495.1347 0 0 0 0 0 0 0 0  0.0000
1709308495.1427 0 0 0 0 0 0 0 0  0.0000
1709308495.1504 0 0 0 0 0 0 0 0  0.0000
1709308495.1591 0 0 0 0 0 0 0 0  0.0000
1709308495.1662 0 0 0 0 0 0 0 0  0.0000
1709308495.1743 0 0 0 0 0 0 0 0  0.0000
1709308495.1831 0 0 0 0 0 0 0 0  0.0000
1709308495.1903 0 0 0 0 0 0 0 0  0.0000
1709308495.1984 0 0 0 0 0 0 0 0  0.0000
1709308495.2068 0 0 0 0 0 0 0 0  0.0000
1709308495.2149 0 0 0 0 0 0 0 0  0.0000
1709308495.2231 0 0 0 0 0 0 0 0  0.0000
1709308495.2309 0 0 0 0 0 0 0 0  0.0000
1709308495.2391 0 0 0 0 0 0 0 0  0.0000
1709308495.2463 0 0 0 0 0 0 0 0  0.0000
1709308495.2545 0 0 0 0 0 0 0 0  0.0000
1709308495.2627 0 0 0 0 0 0 0 0  0.0000
1709308495.2710 0 0 0 0 0 0 0 0  0.0000
1709308495.2787 0 0 0 0 0 0 0 0  0.0000
1709308495.2869 0 0 0 0 0 0 0 0  0.0000
1709308495.2949 0 0 0 0 0 0 0 0  0.0000
1709308495.3022 0 0 0 0 0 0 0 0  0.0000
1709308495.3104 0 0 0 0 0 0 0 0  0.0000
1709308495.3186 0 0 0 0 0 0 0 0  0.0000
1709308495.3265 0 0 0 0 0 0 0 0  0.0000
1709308495.3346 0 0 0 0 0 0 0 0  0.0000
1709308495.3426 0 0 0 0 0 0 0 0  0.0000
1709308495.3510 0 0 0 0 0 0 0 0  0.0000
1709308495.3582 0 0 0 0 0 0 0 0  0.0000
1709308495.3664 0 0 0 0 0 0 0 0  0.0000
1709308495.3752 0 0 0 0 0 0 0 0  0.0000
1709308495.3823 0 0 0 0 0 0 0 0  0.0000
1709308495.3904 0 0 0 0 0 0 0 0  0.0000
1709308495.3984 0 0 0 0 0 0 0 0  0.0000
1709308495.4065 0 0 0 0 0 0 0 0  0.0000
1709308495.4148 0 0 0 0 0 0 0 0  0.0000
1709308495.4227 0 0 0 0 0 0 0 0  0.0000
1709308495.4308 0 0 0 0 0 0 0 0  0.0000
1709308495.4392 0 0 0 0 0 0 0 0  0.0000
1709308495.4469 0 0 0 0 0 0 0 0  0.0000
1709308495.4550 0 0 0 0 0 0 0 0  0.0000
1709308495.4621 0 0 0 0 0 0 0 0  0.0000
1709308495.4708 0 0 0 0 0 0 0 0  0.0000
1709308495.4789 0 0 0 0 0 0 0 0  0.0000
1709308495.4871 0 0 0 0 0 0 0 0  0.0000
1709308495.4948 0 0 0 0 0 0 0 0  0.0000
1709308495.5025 0 0 0 0 0 0 0 0  0.0000
1709308495.5107 0 0 0 0 0 0 0 0  0.0000
1709308495.5184 0 0 0 0 0 0 0 0  0.0000
1709308495.5266 0 0 0 0 0 0 0 0  0.0000
1709308495.5348 0 0 0 0 0 0 0 0  0.0000
1709308495.5424 0 0 0 0 0 0 0 0  0.0000
1709308495.5502 0 0 0 0 0 0 0 0  0.0000
1709308495.5583 0 0 0 0 0 0 0 0  0.0000
1709308495.5671 0 0 0 0 0 0 0 0  0.0000
1709308495.5744 0 0 0 0 0 0 0 0  0.0000
1709308495.5825 0 0 0 0 0 0 0 0  0.0000
1709308495.5904 0 0 0 0 0 0 0 0  0.0000
1709308495.5985 0 0 0 0 0 0 0 0  0.0000
1709308495.6061 0 0 0 0 0 0 0 0  0.0000
1709308495.6146 0 0 0 0 0 0 0 0  0.0000
1709308495.6227 0 0 0 0 0 0 0 0  0.0000
1709308495.6308 0 0 0 0 0 0 0 0  0.0000
1709308495.6384 0 0 0 0 0 0 0 0  0.0000
1709308495.6465 0 0 0 0 0 0 0 0  0.0000
1709308495.6550 0 0 0 0 0 0 0 0  0.0000
1709308495.6626 0 0 0 0 0 0 0 0  0.0000
1709308495.6708 0 0 0 0 0 0 0 0  0.0000
1709308495.6789 0 0 0 0 0 0 0 0  0.0000
1709308495.6866 0 0 0 0 0 0 0 0  0.0000
1709308495.6948 0 0 0 0 0 0 0 0  0.0000
1709308495.7023 0 0 0 0 0 0 0 0  0.0000
1709308495.7110 0 0 0 0 0 0 0 0  0.0000
1709308495.7191 0 0 0 0 0 0 0 0  0.0000
1709308495.7262 0 0 0 0 0 0 0 0  0.0000
1709308495.7349 0 0 0 0 0 0 0 0  0.0000
1709308495.7431 0 0 0 0 0 0 0 0  0.0000
1709308495.7505 0 0 0 0 0 0 0 0  0.0000
1709308495.7581 0 0 0 0 0 0 0 0  0.0000
1709308495.7663 0 0 0 0 0 0 0 0  0.0000
1709308495.7744 0 0 0 0 0 0 0 0  0.0000
1709308495.7831 0 0 0 0 0 0 0 0  0.0000
1709308495.7902 0 0 0 0 0 0 0 0  0.0000
1709308495.7983 0 0 0 0 0 0 0 0  0.0000
1709308495.8067 0 0 0 0 0 0 0 0  0.0000
1709308495.8149 0 0 0 0 0 0 0 0  0.0000
1709308495.8230 0 0 0 0 0 0 0 0  0.0000
1709308495.8307 0 0 0 0 0 0 0 0  0.0000
1709308495.8386 0 0 0 0 0 0 0 0  0.0000
1709308495.8467 0 0 0 0 0 0 0 0  0.0000
1709308495.8551 0 0 0 0 0 0 0 0  0.0000
1709308495.8621 0 0 0 0 0 0 0 0  0.0000
1709308495.8702 0 0 0 0 0 0 0 0  0.0000
1709308495.8787 0 0 0 0 0 0 0 0  0.0000
1709308495.8868 0 0 0 0 0 0 0 0  0.0000
1709308495.8950 0 0 0 0 0 0 0 0  0.0000
1709308495.9022 0 0 0 0 0 0 0 0  0.0000
1709308495.9102 0 0 0 0 0 0 0 0  0.0000
1709308495.9184 0 0 0 0 0 0 0 0  0.0000
1709308495.9269 0 0 0 0 0 0 0 0  0.0000
1709308495.9351 0 0 0 0 0 0 0 0  0.0000
1709308495.9423 0 0 0 0 0 0 0 0  0.0000
1709308495.9506 0 0 0 0 0 0 0 0  0.0000
1709308495.9587 0 0 0 0 0 0 0 0  0.0000
1709308495.9668 0 0 0 0 0 0 0 0  0.0000
1709308495.9751 0 0 0 0 0 0 0 0  0.0000
1709308495.9822 0 0 0 0 0 0 0 0  0.0000
1709308495.9903 0 0 0 0 0 0 0 0  0.0000
1709308495.9991 0 0 0 0 0 0 0 0  0.0000
1709308496.0068 0 0 0 0 0 0 0 0  0.0000
1709308496.0147 0 0 0 0 0 0 0 0  0.0000
1709308496.0224 0 0 0 0 0 0 0 0  0.0000
1709308496.0305 0 0 0 0 0 0 0 0  0.0000
1709308496.0386 0 0 0 0 0 0 0 0  0.0000
1709308496.0463 0 0 0 0 0 0 0 0  0.0000
1709308496.0551 0 0 0 0 0 0 0 0  0.0000
1709308496.0623 0 0 0 0 0 0 0 0  0.0000
1709308496.0701 0 0 0 0 0 0 0 0  0.0000
1709308496.0782 0 0 0 0 0 0 0 0  0.0000
1709308496.0863 0 0 0 0 0 0 0 0  0.0000
1709308496.0952 0 0 0 0 0 0 0 0  0.0000
1709308496.1029 0 0 0 0 0 0 0 0  0.0000
1709308496.1110 0 0 0 0 0 0 0 0  0.0000
1709308496.1189 0 0 0 0 0 0 0 0  0.0000
1709308496.1270 0 0 0 0 0 0 0 0  0.0000
1709308496.1342 0 0 0 0 0 0 0 0  0.0000
1709308496.1430 0 0 0 0 0 0 0 0  0.0000
1709308496.1507 0 0 0 0 0 0 0 0  0.0000
1709308496.1589 0 0 0 0 0 0 0 0  0.0000
1709308496.1668 0 0 0 0 0 0 0 0  0.0000
1709308496.1750 0 0 0 0 0 0 0 0  0.0000
1709308496.1831 0 0 0 0 0 0 0 0  0.0000
1709308496.1907 0 0 0 0 0 0 0 0  0.0000
1709308496.1987 0 0 0 0 0 0 0 0  0.0000
1709308496.2064 0 0 0 0 0 0 0 0  0.0000
1709308496.2141 0 0 0 0 0 0 0 0  0.0000
1709308496.2225 0 0 0 0 0 0 0 0  0.0000
1709308496.2308 0 0 0 0 0 0 0 0  0.0000
1709308496.2385 0 0 0 0 0 0 0 0  0.0000
1709308496.2467 0 0 0 0 0 0 0 0  0.0000
1709308496.2548 0 0 0 0 0 0 0 0  0.0000
1709308496.2626 0 0 0 0 0 0 0 0  0.0000
1709308496.2710 0 0 0 0 0 0 0 0  0.0000
1709308496.2782 0 0 0 0 0 0 0 0  0.0000
1709308496.2869 0 0 0 0 0 0 0 0  0.0000
1709308496.2941 0 0 0 0 0 0 0 0  0.0000
1709308496.3031 0 0 0 0 0 0 0 0  0.0000
1709308496.3109 0 0 0 0 0 0 0 0  0.0000
1709308496.3181 0 0 0 0 0 0 0 0  0.0000
1709308496.3268 0 0 0 0 0 0 0 0  0.0000
1709308496.3348 0 0 0 0 0 0 0 0  0.0000
1709308496.3430 0 0 0 0 0 0 0 0  0.0000
1709308496.3509 0 0 0 0 0 0 0 0  0.0000
1709308496.3587 0 0 0 0 0 0 0 0  0.0000
1709308496.3668 0 0 0 0 0 0 0 0  0.0000
1709308496.3748 0 0 0 0 0 0 0 0  0.0000
1709308496.3826 0 0 0 0 0 0 0 0  0.0000
1709308496.3909 0 0 0 0 0 0 0 0  0.0000
1709308496.3981 0 0 0 0 0 0 0 0  0.0000
1709308496.4066 0 0 0 0 0 0 0 0  0.0000
1709308496.4148 0 0 0 0 0 0 0 0  0.0000
1709308496.4228 0 0 0 0 0 0 0 0  0.0000
1709308496.4306 0 0 0 0 0 0 0 0  0.0000
1709308496.4388 0 0 0 0 0 0 0 0  0.0000
1709308496.4470 0 0 0 0 0 0 0 0  0.0000
1709308496.4544 0 0 0 0 0 0 0 0  0.0000
1709308496.4627 0 0 0 0 0 0 0 0  0.0000
1709308496.4706 0 0 0 0 0 0 0 0  0.0000
1709308496.4783 0 0 0 0 0 0 0 0  0.0000
1709308496.4865 0 0 0 0 0 0 0 0  0.0000
1709308496.4947 0 0 0 0 0 0 0 0  0.0000
1709308496.5030 0 0 0 0 0 0 0 0  0.0000
1709308496.5109 0 0 0 0 0 0 0 0  0.0000
1709308496.5191 0 0 0 0 0 0 0 0  0.0000
1709308496.5269 0 0 0 0 0 0 0 0  0.0000
1709308496.5350 0 0 0 0 0 0 0 0  0.0000
1709308496.5421 0 0 0 0 0 0 0 0  0.0000
1709308496.5506 0 0 0 0 0 0 0 0  0.0000
1709308496.5587 0 0 0 0 0 0 0 0  0.0000
1709308496.5669 0 0 0 0 0 0 0 0  0.0000
1709308496.5747 0 0 0 0 0 0 0 0  0.0000
1709308496.5829 0 0 0 0 0 0 0 0  0.0000
1709308496.5902 0 0 0 0 0 0 0 0  0.0000
1709308496.5990 0 0 0 0 0 0 0 0  0.0000
1709308496.6068 0 0 0 0 0 0 0 0  0.0000
1709308496.6150 0 0 0 0 0 0 0 0  0.0000
1709308496.6231 0 0 0 0 0 0 0 0  0.0000
1709308496.6304 0 0 0 0 0 0 0 0  0.0000
1709308496.6385 0 0 0 0 0 0 0 0  0.0000
1709308496.6472 0 0 0 0 0 0 0 0  0.0000
1709308496.6550 0 0 0 0 0 0 0 0  0.0000
1709308496.6622 0 0 0 0 0 0 0 0  0.0000
1709308496.6711 0 0 0 0 0 0 0 0  0.0000
1709308496.6783 0 0 0 0 0 0 0 0  0.0000
1709308496.6868 0 0 0 0 0 0 0 0  0.0000
1709308496.6947 0 0 0 0 0 0 0 0  0.0000
1709308496.7026 0 0 0 0 0 0 0 0  0.0000
1709308496.7109 0 0 0 0 0 0 0 0  0.0000
1709308496.7189 0 0 0 0 0 0 0 0  0.0000
1709308496.7271 0 0 0 0 0 0 0 0  0.0000
1709308496.7344 0 0 0 0 0 0 0 0  0.0000
1709308496.7421 0 0 0 0 0 0 0 0  0.0000
1709308496.7511 0 0 0 0 0 0 0 0  0.0000
1709308496.7582 0 0 0 0 0 0 0 0  0.0000
1709308496.7661 0 0 0 0 0 0 0 0  0.0000
1709308496.7743 0 0 0 0 0 0 0 0  0.0000
1709308496.7821 0 0 0 0 0 0 0 0  0.0000
1709308496.7908 0 0 0 0 0 0 0 0  0.0000
1709308496.7989 0 0 0 0 0 0 0 0  0.0000
1709308496.8066 0 0 0 0 0 0 0 0  0.0000
1709308496.8143 0 0 0 0 0 0 0 0  0.0000
1709308496.8223 0 0 0 0 0 0 0 0  0.0000
1709308496.8301 0 0 0 0 0 0 0 0  0.0000
1709308496.8388 0 0 0 0 0 0 0 0  0.0000
1709308496.8470 0 0 0 0 0 0 0 0  0.0000
1709308496.8546 0 0 0 0 0 0 0 0  0.0000
1709308496.8623 0 0 0 0 0 0 0 0  0.0000
1709308496.8701 0 0 0 0 0 0 0 0  0.0000
1709308496.8782 0 0 0 0 0 0 0 0  0.0000
1709308496.8869 0 0 0 0 0 0 0 0  0.0000
1709308496.8950 0 0 0 0 0 0 0 0  0.0000
1709308496.9026 0 0 0 0 0 0 0 0  0.0000
1709308496.9102 0 0 0 0 0 0 0 0  0.0000
1709308496.9191 0 0 0 0 0 0 0 0  0.0000
1709308496.9261 0 0 0 0 0 0 0 0  0.0000
1709308496.9348 0 0 0 0 0 0 0 0  0.0000
1709308496.9429 0 0 0 0 0 0 0 0  0.0000
1709308496.9505 0 0 0 0 0 0 0 0  0.0000
1709308496.9591 0 0 0 0 0 0 0 0  0.0000
1709308496.9662 0 0 0 0 0 0 0 0  0.0000
1709308496.9751 0 0 0 0 0 0 0 0  0.0000
1709308496.9829 0 0 0 0 0 0 0 0  0.0000
1709308496.9911 0 0 0 0 0 0 0 0  0.0000
1709308496.9984 0 0 0 0 0 0 0 0  0.0000
1709308497.0068 0 0 0 0 0 0 0 0  0.0000
1709308497.0150 0 0 0 0 0 0 0 0  0.0000
1709308497.0221 0 0 0 0 0 0 0 0  0.0000
1709308497.0310 0 0 0 0 0 0 0 0  0.0000
1709308497.0392 0 0 0 0 0 0 0 0  0.0000
1709308497.0463 0 0 0 0 0 0 0 0  0.0000
1709308497.0547 0 0 0 0 0 0 0 0  0.0000
1709308497.0628 0 0 0 0 0 0 0 0  0.0000
1709308497.0710 0 0 0 0 0 0 0 0  0.0000
1709308497.0789 0 0 0 0 0 0 0 0  0.0000
1709308497.0871 0 0 0 0 0 0 0 0  0.0000
1709308497.0941 0 0 0 0 0 0 0 0  0.0000
1709308497.1026 0 0 0 0 0 0 0 0  0.0000
1709308497.1108 0 0 0 0 0 0 0 0  0.0000
1709308497.1190 0 0 0 0 0 0 0 0  0.0000
1709308497.1268 0 0 0 0 0 0 0 0  0.0000
1709308497.1350 0 0 0 0 0 0 0 0  0.0000
1709308497.1431 0 0 0 0 0 0 0 0  0.0000
1709308497.1505 0 0 0 0 0 0 0 0  0.0000
1709308497.1587 0 0 0 0 0 0 0 0  0.0000
1709308497.1669 0 0 0 0 0 0 0 0  0.0000
1709308497.1747 0 0 0 0 0 0 0 0  0.0000
1709308497.1829 0 0 0 0 0 0 0 0  0.0000
1709308497.1909 0 0 0 0 0 0 0 0  0.0000
1709308497.1986 0 0 0 0 0 0 0 0  0.0000
1709308497.2062 0 0 0 0 0 0 0 0  0.0000
1709308497.2143 0 0 0 0 0 0 0 0  0.0000
1709308497.2230 0 0 0 0 0 0 0 0  0.0000
1709308497.2309 0 0 0 0 0 0 0 0  0.0000
1709308497.2390 0 0 0 0 0 0 0 0  0.0000
1709308497.2468 0 0 0 0 0 0 0 0  0.0000
1709308497.2544 0 0 0 0 0 0 0 0  0.0000
1709308497.2625 0 0 0 0 0 0 0 0  0.0000
1709308497.2701 0 0 0 0 0 0 0 0  0.0000
1709308497.2791 0 0 0 0 0 0 0 0  0.0000
1709308497.2864 0 0 0 0 0 0 0 0  0.0000
1709308497.2943 0 0 0 0 0 0 0 0  0.0000
1709308497.3022 0 0 0 0 0 0 0 0  0.0000
1709308497.3105 0 0 0 0 0 0 0 0  0.0000
1709308497.3184 0 0 0 0 0 0 0 0  0.0000
1709308497.3267 0 0 0 0 0 0 0 0  0.0000
1709308497.3349 0 0 0 0 0 0 0 0  0.0000
1709308497.3430 0 0 0 0 0 0 0 0  0.0000
1709308497.3512 0 0 0 0 0 0 0 0  0.0000
1709308497.3585 0 0 0 0 0 0 0 0  0.0000
1709308497.3665 0 0 0 0 0 0 0 0  0.0000
1709308497.3748 0 0 0 0 0 0 0 0  0.0000
1709308497.3822 0 0 0 0 0 0 0 0  0.0000
1709308497.3901 0 0 0 0 0 0 0 0  0.0000
1709308497.3986 0 0 0 0 0 0 0 0  0.0000
1709308497.4067 0 0 0 0 0 0 0 0  0.0000
1709308497.4148 0 0 0 0 0 0 0 0  0.0000
1709308497.4230 0 0 0 0 0 0 0 0  0.0000
1709308497.4311 0 0 0 0 0 0 0 0  0.0000
1709308497.4388 0 0 0 0 0 0 0 0  0.0000
1709308497.4469 0 0 0 0 0 0 0 0  0.0000
1709308497.4543 0 0 0 0 0 0 0 0  0.0000
1709308497.4631 0 0 0 0 0 0 0 0  0.0000
1709308497.4708 0 0 0 0 0 0 0 0  0.0000
1709308497.4788 0 0 0 0 0 0 0 0  0.0000
1709308497.4864 0 0 0 0 0 0 0 0  0.0000
1709308497.4946 0 0 0 0 0 0 0 0  0.0000
1709308497.5021 0 0 0 0 0 0 0 0  0.0000
1709308497.5108 0 0 0 0 0 0 0 0  0.0000
1709308497.5189 0 0 0 0 0 0 0 0  0.0000
1709308497.5270 0 0 0 0 0 0 0 0  0.0000
1709308497.5348 0 0 0 0 0 0 0 0  0.0000
1709308497.5429 0 0 0 0 0 0 0 0  0.0000
1709308497.5504 0 0 0 0 0 0 0 0  0.0000
1709308497.5590 0 0 0 0 0 0 0 0  0.0000
1709308497.5661 0 0 0 0 0 0 0 0  0.0000
1709308497.5745 0 0 0 0 0 0 0 0  0.0000
1709308497.5825 0 0 0 0 0 0 0 0  0.0000
1709308497.5907 0 0 0 0 0 0 0 0  0.0000
1709308497.5990 0 0 0 0 0 0 0 0  0.0000
1709308497.6066 0 0 0 0 0 0 0 0  0.0000
1709308497.6148 0 0 0 0 0 0 0 0  0.0000
1709308497.6232 0 0 0 0 0 0 0 0  0.0000
1709308497.6310 0 0 0 0 0 0 0 0  0.0000
1709308497.6391 0 0 0 0 0 0 0 0  0.0000
1709308497.6463 0 0 0 0 0 0 0 0  0.0000
1709308497.6550 0 0 0 0 0 0 0 0  0.0000
1709308497.6622 0 0 0 0 0 0 0 0  0.0000
1709308497.6706 0 0 0 0 0 0 0 0  0.0000
1709308497.6785 0 0 0 0 0 0 0 0  0.0000
1709308497.6868 0 0 0 0 0 0 0 0  0.0000
1709308497.6951 0 0 0 0 0 0 0 0  0.0000
1709308497.7027 0 0 0 0 0 0 0 0  0.0000
1709308497.7110 0 0 0 0 0 0 0 0  0.0000
1709308497.7182 0 0 0 0 0 0 0 0  0.0000
1709308497.7270 0 0 0 0 0 0 0 0  0.0000
1709308497.7351 0 0 0 0 0 0 0 0  0.0000
1709308497.7423 0 0 0 0 0 0 0 0  0.0000
1709308497.7509 0 0 0 0 0 0 0 0  0.0000
1709308497.7591 0 0 0 0 0 0 0 0  0.0000
1709308497.7665 0 0 0 0 0 0 0 0  0.0000
1709308497.7743 0 0 0 0 0 0 0 0  0.0000
1709308497.7827 0 0 0 0 0 0 0 0  0.0000
1709308497.7910 0 0 0 0 0 0 0 0  0.0000
1709308497.7988 0 0 0 0 0 0 0 0  0.0000
1709308497.8068 0 0 0 0 0 0 0 0  0.0000
1709308497.8149 0 0 0 0 0 0 0 0  0.0000
1709308497.8229 0 0 0 0 0 0 0 0  0.0000
1709308497.8311 0 0 0 0 0 0 0 0  0.0000
1709308497.8383 0 0 0 0 0 0 0 0  0.0000
1709308497.8461 0 0 0 0 0 0 0 0  0.0000
1709308497.8551 0 0 0 0 0 0 0 0  0.0000
1709308497.8629 0 0 0 0 0 0 0 0  0.0000
1709308497.8706 0 0 0 0 0 0 0 0  0.0000
1709308497.8787 0 0 0 0 0 0 0 0  0.0000
1709308497.8868 0 0 0 0 0 0 0 0  0.0000
1709308497.8944 0 0 0 0 0 0 0 0  0.0000
1709308497.9031 0 0 0 0 0 0 0 0  0.0000
1709308497.9110 0 0 0 0 0 0 0 0  0.0000
1709308497.9186 0 0 0 0 0 0 0 0  0.0000
1709308497.9267 0 0 0 0 0 0 0 0  0.0000
1709308497.9348 0 0 0 0 0 0 0 0  0.0000
1709308497.9426 0 0 0 0 0 0 0 0  0.0000
1709308497.9501 0 0 0 0 0 0 0 0  0.0000
1709308497.9582 0 0 0 0 0 0 0 0  0.0000
1709308497.9671 0 0 0 0 0 0 0 0  0.0000
1709308497.9749 0 0 0 0 0 0 0 0  0.0000
1709308497.9830 0 0 0 0 0 0 0 0  0.0000
1709308497.9906 0 0 0 0 0 0 0 0  0.0000
1709308497.9986 0 0 0 0 0 0 0 0  0.0000
1709308498.0062 0 0 0 0 0 0 0 0  0.0000
1709308498.0149 0 0 0 0 0 0 0 0  0.0000
1709308498.0230 0 0 0 0 0 0 0 0  0.0000
1709308498.0311 0 0 0 0 0 0 0 0  0.0000
1709308498.0386 0 0 0 0 0 0 0 0  0.0000
1709308498.0466 0 0 0 0 0 0 0 0  0.0000
1709308498.0544 0 0 0 0 0 0 0 0  0.0000
1709308498.0631 0 0 0 0 0 0 0 0  0.0000
1709308498.0702 0 0 0 0 0 0 0 0  0.0000
1709308498.0783 0 0 0 0 0 0 0 0  0.0000
1709308498.0868 0 0 0 0 0 0 0 0  0.0000
1709308498.0949 0 0 0 0 0 0 0 0  0.0000
1709308498.1025 0 0 0 0 0 0 0 0  0.0000
1709308498.1101 0 0 0 0 0 0 0 0  0.0000
1709308498.1182 0 0 0 0 0 0 0 0  0.0000
1709308498.1264 0 0 0 0 0 0 0 0  0.0000
1709308498.1349 0 0 0 0 0 0 0 0  0.0000
1709308498.1430 0 0 0 0 0 0 0 0  0.0000
1709308498.1507 0 0 0 0 0 0 0 0  0.0000
1709308498.1583 0 0 0 0 0 0 0 0  0.0000
1709308498.1664 0 0 0 0 0 0 0 0  0.0000
1709308498.1743 0 0 0 0 0 0 0 0  0.0000
1709308498.1830 0 0 0 0 0 0 0 0  0.0000
1709308498.1911 0 0 0 0 0 0 0 0  0.0000
1709308498.1981 0 0 0 0 0 0 0 0  0.0000
1709308498.2064 0 0 0 0 0 0 0 0  0.0000
1709308498.2145 0 0 0 0 0 0 0 0  0.0000
1709308498.2224 0 0 0 0 0 0 0 0  0.0000
1709308498.2310 0 0 0 0 0 0 0 0  0.0000
1709308498.2391 0 0 0 0 0 0 0 0  0.0000
1709308498.2461 0 0 0 0 0 0 0 0  0.0000
1709308498.2543 0 0 0 0 0 0 0 0  0.0000
1709308498.2628 0 0 0 0 0 0 0 0  0.0000
1709308498.2708 0 0 0 0 0 0 0 0  0.0000
1709308498.2786 0 0 0 0 0 0 0 0  0.0000
1709308498.2868 0 0 0 0 0 0 0 0  0.0000
1709308498.2950 0 0 0 0 0 0 0 0  0.0000
1709308498.3022 0 0 0 0 0 0 0 0  0.0000
1709308498.3111 0 0 0 0 0 0 0 0  0.0000
1709308498.3191 0 0 0 0 0 0 0 0  0.0000
1709308498.3268 0 0 0 0 0 0 0 0  0.0000
1709308498.3349 0 0 0 0 0 0 0 0  0.0000
1709308498.3431 0 0 0 0 0 0 0 0  0.0000
1709308498.3503 0 0 0 0 0 0 0 0  0.0000
1709308498.3591 0 0 0 0 0 0 0 0  0.0000
1709308498.3661 0 0 0 0 0 0 0 0  0.0000
1709308498.3748 0 0 0 0 0 0 0 0  0.0000
1709308498.3829 0 0 0 0 0 0 0 0  0.0000
