% Edge sensor logfile normalized 'log_20240301_170943.427/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709309399.1637 0 0 664 1000 795 201 0 0  0.0352
1709309399.1713 0 0 723 1000 738 128 0 0  0.0359
1709309399.1790 0 4 810 1000 715 134 0 0  0.0371
1709309399.1870 0 172 885 1000 672 72 0 0  0.0373
1709309399.1953 0 313 988 1000 608 24 0 0  0.0376
1709309399.2032 0 445 1000 1000 558 0 0 0  0.0380
1709309399.2110 0 563 1000 1000 512 0 0 0  0.0395
1709309399.2198 0 636 1000 1000 462 0 0 0  0.0408
1709309399.2275 0 740 1000 1000 428 0 0 0  0.0442
1709309399.2352 0 850 1000 1000 398 0 0 0  0.0459
1709309399.2428 0 890 1000 1000 355 0 0 0  0.0459
1709309399.2514 0 1000 1000 998 338 0 0 0  0.0472
1709309399.2593 0 1000 1000 989 317 0 0 0  0.0468
1709309399.2678 0 1000 1000 919 277 0 0 0  0.0453
1709309399.2755 0 1000 1000 932 276 0 0 0  0.0455
1709309399.2834 0 1000 1000 917 271 0 0 0  0.0452
1709309399.2909 0 1000 1000 893 251 0 0 0  0.0446
1709309399.2995 0 1000 1000 919 269 0 0 0  0.0452
1709309399.3073 0 1000 1000 926 290 0 0 0  0.0455
1709309399.3158 0 1000 1000 930 276 0 0 0  0.0455
1709309399.3236 0 1000 1000 952 289 0 0 0  0.0459
1709309399.3314 0 1000 1000 943 277 0 0 0  0.0457
1709309399.3391 0 1000 1000 959 279 0 0 0  0.0460
1709309399.3476 0 1000 1000 992 314 0 0 0  0.0468
1709309399.3563 0 1000 1000 961 295 0 0 0  0.0461
1709309399.3629 0 1000 1000 965 300 0 0 0  0.0463
1709309399.3716 0 954 1000 998 325 0 0 0  0.0464
1709309399.3796 0 936 1000 1000 371 0 0 0  0.0468
1709309399.3872 0 831 1000 1000 391 0 0 0  0.0454
1709309399.3956 0 695 1000 1000 414 0 0 0  0.0428
1709309399.4031 0 672 1000 1000 487 0 0 0  0.0428
1709309399.4118 0 563 1000 1000 532 0 0 0  0.0399
1709309399.4205 0 395 1000 1000 545 0 0 0  0.0369
