% Edge sensor logfile normalized 'log_20240301_165655.447/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709308627.4977 0 1000 1000 786 224 0 0 0  0.0421
1709308627.5056 0 995 1000 808 241 0 0 0  0.0426
1709308627.5135 0 972 1000 822 252 0 0 0  0.0428
1709308627.5214 0 950 1000 855 274 0 0 0  0.0434
1709308627.5292 0 922 1000 833 264 0 0 0  0.0424
1709308627.5379 0 863 1000 855 267 0 0 0  0.0420
1709308627.5457 0 872 1000 879 294 0 0 0  0.0429
1709308627.5534 0 845 1000 870 292 0 0 0  0.0423
1709308627.5621 0 795 1000 888 300 0 0 0  0.0418
1709308627.5700 0 836 1000 897 327 0 0 0  0.0430
1709308627.5774 0 740 1000 899 320 0 0 0  0.0411
1709308627.5852 0 713 1000 912 337 0 0 0  0.0409
1709308627.5931 0 686 1000 943 360 0 0 0  0.0407
1709308627.6021 0 618 1000 937 365 0 0 0  0.0377
1709308627.6098 0 613 1000 961 386 0 0 0  0.0382
1709308627.6177 0 604 1000 989 406 0 0 0  0.0386
1709308627.6263 0 559 1000 978 411 0 0 0  0.0372
1709308627.6340 0 522 1000 994 423 0 0 0  0.0367
1709308627.6419 0 459 988 1000 451 0 0 0  0.0358
1709308627.6498 0 386 936 996 456 0 0 0  0.0339
1709308627.6574 0 327 920 1000 457 0 0 0  0.0330
1709308627.6652 0 295 931 1000 492 0 0 0  0.0335
1709308627.6741 0 277 892 1000 505 8 0 0  0.0329
1709308627.6813 0 195 874 1000 522 0 0 0  0.0323
1709308627.6901 0 195 869 1000 553 14 0 0  0.0329
1709308627.6979 0 140 840 1000 561 22 0 0  0.0323
1709308627.7055 0 127 799 1000 561 18 0 0  0.0314
1709308627.7133 0 100 785 1000 571 39 0 0  0.0313
1709308627.7215 0 50 778 1000 598 50 0 0  0.0318
1709308627.7302 0 36 755 1000 598 49 0 0  0.0312
1709308627.7380 0 18 757 1000 609 65 0 0  0.0316
1709308627.7451 0 27 760 1000 621 64 0 0  0.0321
1709308627.7540 0 0 742 1000 604 50 0 0  0.0311
1709308627.7618 0 27 739 1000 618 68 0 0  0.0315
1709308627.7697 0 0 730 1000 611 59 0 0  0.0311
1709308627.7778 0 0 742 1000 601 45 0 0  0.0310
1709308627.7859 0 0 721 1000 590 52 0 0  0.0302
1709308627.7941 0 59 785 1000 598 45 0 0  0.0319
1709308627.8017 0 45 767 1000 566 29 0 0  0.0306
1709308627.8099 0 77 780 1000 542 4 0 0  0.0303
1709308627.8173 0 113 819 1000 548 18 0 0  0.0314
1709308627.8257 0 122 803 1000 537 3 0 0  0.0308
1709308627.8337 0 118 789 1000 502 0 0 0  0.0297
1709308627.8416 0 168 801 1000 502 0 0 0  0.0302
1709308627.8494 0 181 810 1000 477 0 0 0  0.0300
1709308627.8574 0 240 851 994 466 0 0 0  0.0309
1709308627.8654 0 236 881 1000 462 0 0 0  0.0315
1709308627.8740 0 263 883 968 438 0 0 0  0.0309
1709308627.8816 0 322 910 968 421 0 0 0  0.0317
1709308627.8896 0 390 926 970 414 0 0 0  0.0327
1709308627.8972 0 404 926 936 390 0 0 0  0.0320
1709308627.9051 0 445 940 934 375 0 0 0  0.0326
1709308627.9174 0 431 958 899 361 0 0 0  0.0319
1709308627.9219 0 527 1000 930 370 0 0 0  0.0351
1709308627.9294 0 504 1000 901 347 0 0 0  0.0337
1709308627.9375 0 527 1000 884 327 0 0 0  0.0337
1709308627.9452 0 686 1000 895 332 0 0 0  0.0395
1709308627.9536 0 650 1000 873 314 0 0 0  0.0371
1709308627.9617 0 659 1000 859 300 0 0 0  0.0371
1709308627.9694 0 745 1000 870 307 0 0 0  0.0405
1709308627.9781 0 736 1000 864 294 0 0 0  0.0401
1709308627.9861 0 790 1000 855 285 0 0 0  0.0409
1709308627.9937 0 854 1000 872 292 0 0 0  0.0425
1709308628.0016 0 813 1000 842 261 0 0 0  0.0409
1709308628.0096 0 831 1000 840 276 0 0 0  0.0412
1709308628.0173 0 895 1000 862 267 0 0 0  0.0427
1709308628.0261 0 840 1000 829 247 0 0 0  0.0409
1709308628.0341 0 900 1000 817 251 0 0 0  0.0416
1709308628.0418 0 936 1000 833 251 0 0 0  0.0425
1709308628.0499 0 931 1000 822 244 0 0 0  0.0422
1709308628.0579 0 940 1000 820 234 0 0 0  0.0422
1709308628.0657 0 918 1000 850 254 0 0 0  0.0427
1709308628.0737 0 840 1000 842 259 0 0 0  0.0413
1709308628.0814 0 845 1000 844 269 0 0 0  0.0415
1709308628.0891 0 845 1000 882 287 0 0 0  0.0425
1709308628.0981 0 790 1000 893 304 0 0 0  0.0419
1709308628.1051 0 745 1000 899 323 0 0 0  0.0412
1709308628.1139 0 659 1000 923 335 0 0 0  0.0387
1709308628.1215 0 622 1000 946 358 0 0 0  0.0379
1709308628.1293 0 590 1000 917 365 0 0 0  0.0364
1709308628.1383 0 568 1000 963 390 0 0 0  0.0369
1709308628.1452 0 495 993 994 416 0 0 0  0.0359
1709308628.1541 0 418 938 990 421 0 0 0  0.0337
1709308628.1617 0 377 920 1000 462 0 0 0  0.0336
1709308628.1695 0 295 904 1000 497 0 0 0  0.0331
1709308628.1773 0 254 851 1000 507 4 0 0  0.0319
1709308628.1859 0 168 817 1000 525 0 0 0  0.0311
1709308628.1932 0 154 817 1000 550 22 0 0  0.0316
1709308628.2014 0 90 789 1000 561 36 0 0  0.0310
1709308628.2094 0 50 755 1000 563 36 0 0  0.0302
1709308628.2175 0 27 760 1000 585 50 0 0  0.0309
1709308628.2265 0 13 728 1000 580 50 0 0  0.0301
1709308628.2341 0 0 710 1000 591 62 0 0  0.0300
1709308628.2419 0 0 714 1000 624 77 0 0  0.0312
1709308628.2501 0 0 671 1000 613 78 0 0  0.0289
1709308628.2580 0 0 648 1000 629 95 0 0  0.0285
1709308628.2662 0 0 655 1000 656 116 0 0  0.0299
1709308628.2742 0 0 595 1000 629 121 0 0  0.0266
1709308628.2816 0 0 593 1000 641 133 0 0  0.0270
1709308628.2896 0 0 591 1000 666 142 0 0  0.0280
1709308628.2975 0 0 566 996 662 144 0 0  0.0270
1709308628.3052 0 0 573 1000 662 142 0 0  0.0273
1709308628.3136 0 0 545 978 667 157 0 0  0.0263
1709308628.3211 0 0 570 1000 689 159 0 0  0.0285
1709308628.3295 0 0 543 992 671 157 0 0  0.0267
1709308628.3373 0 0 536 994 669 157 0 0  0.0265
1709308628.3452 0 0 552 981 692 177 0 0  0.0279
1709308628.3539 0 0 522 972 672 160 0 0  0.0259
1709308628.3618 0 0 527 981 661 165 0 0  0.0257
1709308628.3694 0 0 561 1000 671 154 0 0  0.0273
1709308628.3777 0 0 579 1000 662 134 0 0  0.0274
1709308628.3858 0 0 589 1000 667 129 0 0  0.0280
1709308628.3937 0 0 632 1000 666 129 0 0  0.0294
1709308628.4013 0 0 636 1000 628 83 0 0  0.0280
1709308628.4101 0 0 673 1000 629 98 0 0  0.0296
1709308628.4179 0 4 732 1000 626 90 0 0  0.0316
1709308628.4252 0 0 723 1000 591 60 0 0  0.0303
1709308628.4331 0 59 778 1000 585 50 0 0  0.0314
1709308628.4411 0 90 815 1000 573 36 0 0  0.0319
1709308628.4499 0 168 853 1000 558 18 0 0  0.0326
1709308628.4576 0 190 878 1000 528 0 0 0  0.0325
1709308628.4651 0 277 924 1000 522 0 0 0  0.0338
1709308628.4732 0 363 945 1000 492 0 0 0  0.0345
1709308628.4816 0 386 977 1000 479 0 0 0  0.0350
1709308628.4894 0 450 1000 1000 474 0 0 0  0.0363
1709308628.4990 0 504 1000 1000 449 0 0 0  0.0368
1709308628.5057 0 577 1000 1000 431 0 0 0  0.0383
1709308628.5138 0 604 1000 1000 418 0 0 0  0.0390
1709308628.5216 0 677 1000 1000 401 0 0 0  0.0417
1709308628.5301 0 704 1000 996 380 0 0 0  0.0426
1709308628.5381 0 768 1000 989 366 0 0 0  0.0438
1709308628.5456 0 813 1000 994 360 0 0 0  0.0446
1709308628.5534 0 831 1000 952 337 0 0 0  0.0440
1709308628.5613 0 845 1000 941 317 0 0 0  0.0438
1709308628.5700 0 890 1000 946 315 0 0 0  0.0446
1709308628.5775 0 900 1000 917 302 0 0 0  0.0441
1709308628.5861 0 890 1000 908 290 0 0 0  0.0437
1709308628.5938 0 909 1000 919 307 0 0 0  0.0444
1709308628.6017 0 872 1000 910 300 0 0 0  0.0436
1709308628.6097 0 890 1000 888 284 0 0 0  0.0433
1709308628.6175 0 904 1000 921 294 0 0 0  0.0442
1709308628.6262 0 822 1000 866 292 0 0 0  0.0418
1709308628.6343 0 818 1000 888 304 0 0 0  0.0423
1709308628.6419 0 818 1000 895 310 0 0 0  0.0425
1709308628.6497 0 740 1000 890 309 0 0 0  0.0408
1709308628.6574 0 686 1000 908 332 0 0 0  0.0397
1709308628.6651 0 663 1000 981 376 0 0 0  0.0404
1709308628.6731 0 545 1000 959 386 0 0 0  0.0362
1709308628.6812 0 495 1000 987 406 0 0 0  0.0358
1709308628.6899 0 463 1000 1000 442 0 0 0  0.0359
1709308628.6976 0 363 974 1000 451 0 0 0  0.0342
1709308628.7061 0 295 913 1000 462 0 0 0  0.0326
1709308628.7137 0 231 872 1000 479 0 0 0  0.0316
1709308628.7217 0 222 865 1000 517 0 0 0  0.0322
1709308628.7305 0 163 796 1000 530 18 0 0  0.0307
1709308628.7375 0 45 746 1000 543 4 0 0  0.0295
1709308628.7460 0 36 760 1000 576 45 0 0  0.0307
1709308628.7547 0 0 698 1000 578 55 0 0  0.0292
1709308628.7617 0 0 675 1000 588 62 0 0  0.0283
1709308628.7702 0 0 668 1000 611 108 0 0  0.0287
1709308628.7789 0 0 605 1000 595 82 0 0  0.0257
1709308628.7861 0 0 605 1000 616 106 0 0  0.0264
1709308628.7931 0 0 609 1000 657 136 0 0  0.0281
1709308628.8020 0 0 575 1000 649 124 0 0  0.0268
1709308628.8101 0 0 561 998 661 121 0 0  0.0268
1709308628.8172 0 0 554 1000 694 157 0 0  0.0283
1709308628.8263 0 0 520 972 672 162 0 0  0.0259
1709308628.8339 0 0 506 965 677 164 0 0  0.0257
1709308628.8421 0 0 497 976 694 172 0 0  0.0267
1709308628.8491 0 0 470 959 705 200 0 0  0.0264
1709308628.8587 0 0 463 943 699 182 0 0  0.0258
1709308628.8653 0 0 465 954 712 195 0 0  0.0264
1709308628.8736 0 0 463 914 682 188 0 0  0.0239
1709308628.8819 0 0 447 937 692 183 0 0  0.0249
1709308628.8897 0 0 479 948 699 188 0 0  0.0261
1709308628.8977 0 0 470 943 689 187 0 0  0.0252
1709308628.9052 0 0 495 943 669 167 0 0  0.0245
1709308628.9134 0 0 525 976 667 170 0 0  0.0258
1709308628.9213 0 0 582 1000 679 147 0 0  0.0283
1709308628.9297 0 0 547 979 641 123 0 0  0.0252
1709308628.9376 0 0 579 998 628 105 0 0  0.0260
1709308628.9454 0 0 630 1000 613 105 0 0  0.0272
1709308628.9540 0 0 634 1000 588 73 0 0  0.0265
1709308628.9616 0 0 666 1000 565 52 0 0  0.0272
1709308628.9694 0 0 714 1000 563 67 0 0  0.0292
1709308628.9779 0 36 726 1000 537 27 0 0  0.0289
1709308628.9858 0 90 755 987 510 4 0 0  0.0289
1709308628.9946 0 145 780 992 504 0 0 0  0.0296
1709308629.0011 0 195 805 976 476 0 0 0  0.0296
1709308629.0092 0 250 844 968 466 0 0 0  0.0305
1709308629.0172 0 286 881 972 456 0 0 0  0.0314
1709308629.0257 0 300 881 945 414 0 0 0  0.0304
1709308629.0336 0 381 915 923 403 0 0 0  0.0314
1709308629.0413 0 518 988 970 406 0 0 0  0.0359
1709308629.0500 0 527 984 925 375 0 0 0  0.0348
1709308629.0579 0 540 1000 914 352 0 0 0  0.0349
1709308629.0657 0 690 1000 923 352 0 0 0  0.0404
1709308629.0735 0 677 1000 903 328 0 0 0  0.0391
1709308629.0821 0 795 1000 884 319 0 0 0  0.0419
1709308629.0897 0 877 1000 899 320 0 0 0  0.0436
1709308629.0973 0 1000 1000 870 300 0 0 0  0.0445
1709308629.1052 43 1000 1000 877 297 0 0 0  0.0449
1709308629.1141 336 1000 1000 859 285 0 0 0  0.0468
1709308629.1218 597 1000 1000 868 304 0 0 0  0.0522
1709308629.1301 956 1000 1000 857 310 0 0 0  0.0563
1709308629.1380 1000 1000 1000 862 335 21 0 0  0.0567
1709308629.1458 1000 1000 1000 904 393 72 28 0  0.0583
1709308629.1538 1000 1000 1000 930 449 128 82 18  0.0596
1709308629.1617 1000 1000 1000 1000 547 269 194 98  0.0628
1709308629.1694 1000 1000 1000 1000 694 451 371 261  0.0682
1709308629.1776 1000 1000 1000 1000 854 653 556 402  0.0817
1709308629.1853 1000 1000 1000 1000 1000 855 759 566  0.1081
1709308629.1940 1000 1000 1000 1000 1000 986 908 730  0.1200
1709308629.2018 1000 1000 1000 1000 1000 1000 910 717  0.1200
1709308629.2096 1000 1000 1000 1000 1000 995 917 725  0.1200
1709308629.2182 1000 1000 1000 1000 1000 1000 926 766  0.1200
1709308629.2259 1000 1000 1000 1000 1000 995 900 730  0.1200
1709308629.2338 1000 1000 1000 1000 1000 993 875 678  0.1181
1709308629.2416 1000 1000 1000 1000 1000 973 857 695  0.1195
1709308629.2495 1000 1000 1000 1000 1000 949 829 654  0.1155
1709308629.2575 1000 1000 1000 1000 1000 909 778 597  0.1102
1709308629.2652 1000 1000 1000 1000 1000 862 705 517  0.1033
1709308629.2732 1000 1000 1000 1000 1000 742 543 339  0.0893
1709308629.2818 1000 1000 1000 1000 960 635 378 179  0.0823
1709308629.2895 1000 1000 1000 1000 937 518 194 18  0.0783
1709308629.2974 1000 1000 1000 1000 838 356 19 0  0.0735
1709308629.3053 1000 1000 1000 1000 776 234 0 0  0.0710
1709308629.3139 1000 1000 1000 1000 760 205 0 0  0.0704
1709308629.3218 1000 1000 1000 1000 790 239 0 0  0.0714
1709308629.3295 1000 1000 1000 1000 790 241 0 0  0.0714
1709308629.3372 1000 1000 840 1000 808 261 0 0  0.0720
1709308629.3456 1000 963 714 1000 876 333 0 0  0.0741
1709308629.3544 1000 663 536 901 882 359 0 0  0.0745
1709308629.3621 1000 486 440 872 905 390 0 0  0.0754
1709308629.3699 1000 327 349 835 920 438 0 0  0.0764
1709308629.3773 1000 140 242 758 915 459 0 0  0.0767
1709308629.3860 1000 13 173 712 920 490 21 0  0.0773
1709308629.3937 739 0 114 683 935 548 59 0  0.0790
1709308629.4016 336 0 63 610 910 568 92 0  0.0225
1709308629.4093 173 0 11 575 895 607 119 0  0.0221
1709308629.4173 228 0 2 552 902 679 185 0  0.0254
1709308629.4262 0 0 0 488 856 673 198 0  0.0219
1709308629.4340 0 0 0 444 823 686 235 0  0.0210
1709308629.4420 0 0 0 425 808 748 300 0  0.0238
1709308629.4498 0 0 0 360 765 760 314 0  0.0222
1709308629.4576 0 0 0 321 725 778 347 0  0.0213
1709308629.4653 0 0 0 312 727 844 389 0  0.0237
1709308629.4733 0 0 0 266 671 814 405 0  0.0184
1709308629.4812 0 0 0 244 638 842 414 0  0.0176
1709308629.4891 0 0 0 193 624 871 454 0  0.0189
1709308629.4972 0 0 0 164 576 832 457 0  0.0149
1709308629.5059 0 0 0 144 563 850 473 6  0.0158
1709308629.5131 0 0 0 135 542 847 470 0  0.0149
1709308629.5211 0 0 0 129 548 855 494 20  0.0160
1709308629.5294 0 0 0 126 533 845 482 0  0.0148
1709308629.5372 0 0 0 140 540 832 466 0  0.0139
1709308629.5460 0 0 0 160 578 868 470 12  0.0172
1709308629.5537 0 0 0 155 571 832 454 0  0.0147
1709308629.5616 0 0 0 179 581 830 426 0  0.0145
1709308629.5694 0 0 0 199 628 857 438 0  0.0182
1709308629.5788 0 0 0 223 634 801 385 0  0.0145
1709308629.5856 0 0 0 266 654 789 356 0  0.0148
1709308629.5933 0 0 0 272 702 789 356 0  0.0207
1709308629.6021 0 0 0 318 715 766 319 0  0.0203
1709308629.6101 0 0 0 343 737 740 282 0  0.0202
1709308629.6179 0 0 0 380 778 676 254 0  0.0165
1709308629.6253 0 0 0 425 781 669 208 0  0.0163
1709308629.6333 0 0 0 457 821 640 171 0  0.0172
1709308629.6413 0 0 0 513 856 610 140 0  0.0187
1709308629.6491 0 0 0 531 852 569 82 0  0.0173
1709308629.6575 0 0 6 594 862 535 49 0  0.0189
1709308629.6652 0 0 61 639 890 489 21 0  0.0211
1709308629.6739 0 0 116 670 862 435 0 0  0.0210
1709308629.6812 0 0 148 709 844 394 0 0  0.0229
1709308629.6899 0 0 239 780 836 367 0 0  0.0246
1709308629.6975 0 0 299 811 801 323 0 0  0.0245
1709308629.7054 0 0 340 850 758 249 0 0  0.0241
1709308629.7142 0 0 431 895 728 216 0 0  0.0253
1709308629.7218 0 0 520 970 704 193 0 0  0.0276
1709308629.7292 0 0 584 979 647 128 0 0  0.0265
1709308629.7381 0 0 666 1000 609 93 0 0  0.0286
1709308629.7457 0 45 751 1000 571 57 0 0  0.0304
1709308629.7536 0 250 828 1000 514 22 0 0  0.0315
1709308629.7613 0 413 924 996 467 0 0 0  0.0342
1709308629.7700 0 604 1000 963 398 0 0 0  0.0381
1709308629.7773 0 690 1000 899 340 0 0 0  0.0398
1709308629.7854 0 881 1000 857 295 0 0 0  0.0426
1709308629.7932 0 1000 1000 831 252 0 0 0  0.0433
1709308629.8012 0 1000 1000 769 214 0 0 0  0.0416
1709308629.8101 0 1000 1000 729 173 0 0 0  0.0403
1709308629.8177 21 1000 1000 709 157 0 0 0  0.0398
1709308629.8252 108 1000 1000 639 117 0 0 0  0.0372
1709308629.8333 163 1000 1000 619 94 0 0 0  0.0368
1709308629.8412 336 1000 1000 616 95 0 0 0  0.0383
1709308629.8500 369 1000 1000 599 67 0 0 0  0.0381
1709308629.8572 500 1000 1000 559 46 0 0 0  0.0391
1709308629.8660 565 1000 1000 555 39 0 0 0  0.0405
1709308629.8741 532 1000 1000 557 29 0 0 0  0.0397
1709308629.8819 543 1000 1000 568 39 0 0 0  0.0403
1709308629.8899 500 1000 1000 564 41 0 0 0  0.0392
1709308629.8977 413 1000 1000 592 41 0 0 0  0.0385
1709308629.9057 304 1000 1000 572 46 0 0 0  0.0365
1709308629.9136 239 1000 1000 608 64 0 0 0  0.0370
1709308629.9216 141 1000 1000 641 85 0 0 0  0.0375
1709308629.9293 0 1000 1000 639 97 0 0 0  0.0365
1709308629.9392 0 1000 1000 667 119 0 0 0  0.0377
1709308629.9460 0 1000 1000 716 150 0 0 0  0.0399
1709308629.9540 0 1000 1000 731 158 0 0 0  0.0404
1709308629.9612 0 1000 1000 729 166 0 0 0  0.0403
1709308629.9692 0 1000 1000 782 209 0 0 0  0.0419
1709308629.9781 0 900 1000 802 239 0 0 0  0.0412
1709308629.9856 0 836 1000 844 280 0 0 0  0.0415
1709308629.9937 0 736 1000 893 320 0 0 0  0.0409
1709308630.0014 0 595 1000 890 342 0 0 0  0.0358
1709308630.0101 0 559 1000 928 386 0 0 0  0.0360
1709308630.0178 0 450 977 976 429 0 0 0  0.0348
1709308630.0267 0 340 894 963 449 0 0 0  0.0319
1709308630.0332 0 268 842 1000 490 0 0 0  0.0315
1709308630.0419 0 172 810 1000 528 16 0 0  0.0310
1709308630.0499 0 63 719 1000 552 44 0 0  0.0291
1709308630.0576 0 4 687 1000 588 70 0 0  0.0289
1709308630.0651 0 0 678 1000 629 108 0 0  0.0298
1709308630.0742 0 0 643 1000 647 142 0 0  0.0290
1709308630.0817 0 0 598 1000 661 144 0 0  0.0280
1709308630.0898 0 0 602 1000 684 167 0 0  0.0292
1709308630.0972 0 0 557 1000 690 172 0 0  0.0282
1709308630.1059 0 0 525 989 715 187 0 0  0.0283
1709308630.1139 0 0 509 983 732 218 0 0  0.0284
1709308630.1217 0 0 522 1000 763 205 0 0  0.0298
1709308630.1292 0 0 488 967 758 223 0 0  0.0286
1709308630.1382 0 0 477 968 766 244 0 0  0.0287
1709308630.1451 0 0 474 972 796 243 0 0  0.0295
1709308630.1540 0 0 445 939 783 269 0 0  0.0282
1709308630.1619 0 0 465 970 806 262 0 0  0.0296
1709308630.1697 0 0 472 979 803 261 0 0  0.0298
1709308630.1781 0 0 468 972 785 239 0 0  0.0291
1709308630.1861 0 0 479 976 785 241 0 0  0.0293
1709308630.1938 0 0 502 1000 798 254 0 0  0.0306
1709308630.2015 0 0 490 998 765 228 0 0  0.0293
1709308630.2092 0 0 506 996 735 201 0 0  0.0286
1709308630.2176 0 0 557 1000 735 182 0 0  0.0298
1709308630.2260 0 0 566 1000 695 172 0 0  0.0287
1709308630.2332 0 0 593 1000 661 139 0 0  0.0278
1709308630.2415 0 0 643 1000 652 123 0 0  0.0292
1709308630.2491 0 0 639 1000 614 100 0 0  0.0276
1709308630.2572 0 0 684 1000 585 64 0 0  0.0287
1709308630.2653 0 59 748 1000 583 52 0 0  0.0307
1709308630.2742 0 104 771 1000 525 19 0 0  0.0298
1709308630.2813 0 222 835 1000 490 9 0 0  0.0310
1709308630.2896 0 318 904 1000 480 8 0 0  0.0330
1709308630.2986 0 372 936 981 419 0 0 0  0.0329
1709308630.3056 0 418 963 943 385 0 0 0  0.0329
1709308630.3140 0 577 1000 923 355 0 0 0  0.0360
1709308630.3220 0 668 1000 926 340 0 0 0  0.0392
1709308630.3301 0 750 1000 873 305 0 0 0  0.0406
1709308630.3371 0 800 1000 850 277 0 0 0  0.0409
1709308630.3451 0 900 1000 861 274 0 0 0  0.0428
1709308630.3532 0 922 1000 811 239 0 0 0  0.0417
1709308630.3614 0 968 1000 793 224 0 0 0  0.0418
1709308630.3696 0 1000 1000 793 214 0 0 0  0.0422
1709308630.3776 0 1000 1000 745 185 0 0 0  0.0408
1709308630.3857 0 1000 1000 718 173 0 0 0  0.0400
1709308630.3934 0 1000 1000 702 158 0 0 0  0.0395
1709308630.4014 0 1000 1000 654 132 0 0 0  0.0371
1709308630.4093 0 1000 1000 650 132 0 0 0  0.0370
1709308630.4171 0 1000 1000 636 115 0 0 0  0.0364
1709308630.4257 0 1000 1000 606 100 0 0 0  0.0353
1709308630.4346 0 1000 1000 625 105 0 0 0  0.0360
1709308630.4413 0 1000 1000 650 120 0 0 0  0.0370
1709308630.4492 0 1000 1000 641 109 0 0 0  0.0366
1709308630.4571 0 1000 1000 650 119 0 0 0  0.0370
1709308630.4656 0 1000 1000 689 137 0 0 0  0.0388
1709308630.4736 0 1000 1000 681 143 0 0 0  0.0384
1709308630.4819 0 1000 1000 698 152 0 0 0  0.0393
1709308630.4896 0 1000 1000 736 173 0 0 0  0.0405
1709308630.4976 0 1000 1000 751 190 0 0 0  0.0410
1709308630.5053 0 918 1000 769 206 0 0 0  0.0405
1709308630.5141 0 886 1000 786 228 0 0 0  0.0405
1709308630.5220 0 854 1000 820 261 0 0 0  0.0411
1709308630.5292 0 754 1000 822 277 0 0 0  0.0394
1709308630.5380 0 750 1000 872 315 0 0 0  0.0407
1709308630.5458 0 677 1000 915 340 0 0 0  0.0395
1709308630.5537 0 500 1000 888 342 0 0 0  0.0333
1709308630.5613 0 490 977 932 385 0 0 0  0.0342
1709308630.5693 0 418 947 983 423 0 0 0  0.0338
1709308630.5772 0 290 874 976 449 0 0 0  0.0312
1709308630.5852 0 204 844 1000 484 0 0 0  0.0310
1709308630.5931 0 140 812 1000 522 14 0 0  0.0308
1709308630.6012 0 86 769 1000 533 32 0 0  0.0299
1709308630.6099 0 9 712 1000 553 39 0 0  0.0289
1709308630.6177 0 0 698 1000 596 77 0 0  0.0298
1709308630.6262 0 0 643 1000 611 82 0 0  0.0276
1709308630.6339 0 0 643 1000 618 93 0 0  0.0279
1709308630.6418 0 0 641 1000 644 119 0 0  0.0288
1709308630.6496 0 0 584 1000 642 128 0 0  0.0267
1709308630.6581 0 0 575 1000 652 146 0 0  0.0269
1709308630.6660 0 0 584 1000 690 152 0 0  0.0290
1709308630.6738 0 0 520 963 666 151 0 0  0.0254
1709308630.6814 0 0 538 978 676 157 0 0  0.0266
1709308630.6894 0 0 559 1000 717 192 0 0  0.0294
1709308630.6971 0 0 513 976 700 169 0 0  0.0274
1709308630.7056 0 0 497 983 694 183 0 0  0.0268
1709308630.7134 0 0 509 979 702 172 0 0  0.0274
1709308630.7211 0 0 531 1000 714 180 0 0  0.0286
1709308630.7294 0 0 520 990 700 177 0 0  0.0277
1709308630.7379 0 0 538 1000 679 160 0 0  0.0272
1709308630.7457 0 0 586 1000 704 157 0 0  0.0297
1709308630.7531 0 0 589 1000 671 139 0 0  0.0281
1709308630.7619 0 0 630 1000 671 116 0 0  0.0295
1709308630.7697 0 0 664 1000 667 103 0 0  0.0308
1709308630.7779 0 0 687 1000 624 77 0 0  0.0301
1709308630.7858 0 27 742 1000 609 65 0 0  0.0313
1709308630.7944 0 77 812 1000 604 57 0 0  0.0327
1709308630.8012 0 72 808 1000 558 11 0 0  0.0313
1709308630.8093 0 218 874 1000 542 0 0 0  0.0329
1709308630.8172 0 331 947 1000 519 0 0 0  0.0347
1709308630.8255 0 336 952 1000 469 0 0 0  0.0338
1709308630.8337 0 463 1000 1000 441 0 0 0  0.0359
1709308630.8413 0 554 1000 1000 418 0 0 0  0.0375
1709308630.8500 0 654 1000 1000 395 0 0 0  0.0405
1709308630.8577 0 768 1000 985 366 0 0 0  0.0437
1709308630.8654 0 781 1000 1000 353 0 0 0  0.0440
1709308630.8741 0 836 1000 952 328 0 0 0  0.0440
1709308630.8815 0 872 1000 937 314 0 0 0  0.0442
1709308630.8891 0 922 1000 930 300 0 0 0  0.0447
1709308630.8978 0 918 1000 888 274 0 0 0  0.0436
1709308630.9055 0 945 1000 872 261 0 0 0  0.0436
1709308630.9137 0 1000 1000 857 252 0 0 0  0.0439
1709308630.9215 0 1000 1000 861 256 0 0 0  0.0440
1709308630.9300 0 1000 1000 822 221 0 0 0  0.0429
1709308630.9379 0 1000 1000 839 228 0 0 0  0.0433
1709308630.9456 0 1000 1000 831 223 0 0 0  0.0431
1709308630.9536 0 1000 1000 789 206 0 0 0  0.0420
1709308630.9611 0 1000 1000 798 218 0 0 0  0.0423
1709308630.9701 0 1000 1000 817 226 0 0 0  0.0428
1709308630.9774 0 1000 1000 789 219 0 0 0  0.0421
1709308630.9852 0 1000 1000 811 231 0 0 0  0.0427
1709308630.9940 0 990 1000 840 249 0 0 0  0.0434
1709308631.0019 0 890 1000 837 259 0 0 0  0.0420
1709308631.0098 0 836 1000 844 264 0 0 0  0.0413
1709308631.0182 0 772 1000 875 285 0 0 0  0.0410
1709308631.0258 0 672 1000 862 292 0 0 0  0.0377
1709308631.0337 0 604 1000 886 320 0 0 0  0.0358
1709308631.0417 0 522 1000 928 363 0 0 0  0.0348
1709308631.0498 0 368 913 921 381 0 0 0  0.0309
1709308631.0579 0 300 892 963 418 0 0 0  0.0310
1709308631.0654 0 268 872 1000 469 0 0 0  0.0317
1709308631.0732 0 159 776 979 472 6 0 0  0.0287
1709308631.0817 0 68 735 994 507 19 0 0  0.0284
1709308631.0893 0 40 746 1000 558 60 0 0  0.0299
1709308631.0972 0 0 684 1000 571 75 0 0  0.0283
1709308631.1053 0 0 639 994 604 100 0 0  0.0271
1709308631.1132 0 0 602 996 619 116 0 0  0.0263
1709308631.1212 0 0 611 1000 662 154 0 0  0.0284
1709308631.1296 0 0 568 1000 664 152 0 0  0.0272
1709308631.1372 0 0 543 1000 682 152 0 0  0.0274
1709308631.1460 0 0 541 1000 719 174 0 0  0.0289
1709308631.1539 0 0 504 990 717 180 0 0  0.0279
1709308631.1620 0 0 509 992 737 188 0 0  0.0287
1709308631.1691 0 0 506 1000 760 220 0 0  0.0295
1709308631.1777 0 0 449 959 743 201 0 0  0.0272
1709308631.1855 0 0 461 948 757 234 0 0  0.0277
